Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,127601,-,-,-,44.05,-123.1,-8,134,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI
2013,1,11,13,30,3.3000000000000003,58,883,0,395
2013,1,11,14,30,3,52,828,0,308
2013,1,11,15,30,2.8000000000000003,41,704,0,180
2013,1,11,16,30,0.30000000000000004,20,395,1,43
2013,1,11,17,30,-0.6000000000000001,0,0,1,0
2013,1,11,18,30,-1.2000000000000002,0,0,1,0
2013,1,11,19,30,-1.9000000000000001,0,0,0,0
2013,1,11,20,30,-2.2,0,0,4,0
2013,1,11,21,30,-2.2,0,0,4,0
2013,1,11,22,30,-2.3000000000000003,0,0,4,0
2013,1,11,23,30,-2.4000000000000004,0,0,4,0
2013,1,12,0,30,-2.5,0,0,0,0
2013,1,12,1,30,-3,0,0,0,0
2013,1,12,2,30,-3.8000000000000003,0,0,0,0
2013,1,12,3,30,-4.3,0,0,0,0
2013,1,12,4,30,-4.5,0,0,0,0
2013,1,12,5,30,-4.5,0,0,0,0
2013,1,12,6,30,-4.1000000000000005,0,0,1,0
2013,1,12,7,30,-3.4000000000000004,0,0,0,0
2013,1,12,8,30,-1.8,28,516,0,82
2013,1,12,9,30,0.30000000000000004,92,72,4,109
2013,1,12,10,30,1.8,140,149,4,190
2013,1,12,11,30,2.7,139,4,4,140
2013,1,12,12,30,3,58,895,1,429
2013,1,12,13,30,2.8000000000000003,55,879,0,393
2013,1,12,14,30,2.1,50,831,0,309
2013,1,12,15,30,1.6,40,708,0,182
2013,1,12,16,30,-2,20,415,0,45
2013,1,12,17,30,-3,0,0,0,0
2013,1,12,18,30,-3.3000000000000003,0,0,0,0
2013,1,12,19,30,-3.5,0,0,0,0
2013,1,12,20,30,-3.8000000000000003,0,0,0,0
2013,1,12,21,30,-4.1000000000000005,0,0,0,0
2013,1,12,22,30,-4.4,0,0,0,0
2013,1,12,23,30,-4.3,0,0,0,0
2013,1,13,0,30,-4.4,0,0,0,0
2013,1,13,1,30,-4.5,0,0,0,0
2013,1,13,2,30,-4.5,0,0,4,0
2013,1,13,3,30,-4.4,0,0,1,0
