Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478473,-,-,-,39.77,-105.22,-7,1867,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,GHI,DHI,DNI
2013,4,25,14,30,15.4,7,513,375,188
2013,4,25,15,30,14.700000000000001,7,344,282,103
2013,4,25,16,30,14.4,4,321,167,356
2013,4,25,17,30,11.200000000000001,4,136,93,177
2013,4,25,18,30,8.5,4,18,18,0
2013,4,25,19,30,7,4,0,0,0
2013,4,25,20,30,5.6000000000000005,4,0,0,0
2013,4,25,21,30,4.5,4,0,0,0
2013,4,25,22,30,3.6,4,0,0,0
2013,4,25,23,30,3.1,4,0,0,0
2013,4,26,0,30,2.7,4,0,0,0
2013,4,26,1,30,2.5,4,0,0,0
2013,4,26,2,30,2.3000000000000003,0,0,0,0
2013,4,26,3,30,1.9000000000000001,0,0,0,0
2013,4,26,4,30,1.6,0,0,0,0
2013,4,26,5,30,3.5,0,37,23,217
2013,4,26,6,30,7.300000000000001,1,223,62,633
2013,4,26,7,30,10.600000000000001,0,440,82,811
2013,4,26,8,30,12.8,0,644,94,901
2013,4,26,9,30,14.3,0,813,104,949
2013,4,26,10,30,15.5,0,933,112,974
2013,4,26,11,30,16.5,0,989,115,979
2013,4,26,12,30,17,0,987,117,976
2013,4,26,13,30,17.1,0,922,115,960
2013,4,26,14,30,16.900000000000002,0,800,107,933
2013,4,26,15,30,16.2,0,625,97,875
2013,4,26,16,30,15.8,0,424,82,787
2013,4,26,17,30,12.600000000000001,0,211,59,614
2013,4,26,18,30,9.8,1,32,21,199
2013,4,26,19,30,8.200000000000001,1,0,0,0
2013,4,26,20,30,6.9,1,0,0,0
2013,4,26,21,30,5.7,0,0,0,0
2013,4,26,22,30,4.7,0,0,0,0
2013,4,26,23,30,3.9000000000000004,0,0,0,0
2013,4,27,0,30,3.3000000000000003,0,0,0,0
2013,4,27,1,30,2.9000000000000004,0,0,0,0
2013,4,27,2,30,2.6,0,0,0,0
2013,4,27,3,30,2.2,0,0,0,0
2013,4,27,4,30,2.3000000000000003,0,0,0,0
2013,4,27,5,30,5.2,0,42,23,290
2013,4,27,6,30,10.100000000000001,1,232,55,687
2013,4,27,7,30,13.9,0,449,74,842
2013,4,27,8,30,16.2,0,653,87,922
2013,4,27,9,30,17.7,0,822,96,968
2013,4,27,10,30,18.900000000000002,0,942,101,994
2013,4,27,11,30,19.8,0,1006,98,1015
2013,4,27,12,30,20.400000000000002,0,999,97,1009
2013,4,27,13,30,20.700000000000003,0,934,95,996
2013,4,27,14,30,20.5,0,812,89,972
2013,4,27,15,30,19.900000000000002,0,641,83,921
2013,4,27,16,30,19.400000000000002,7,362,132,525
2013,4,27,17,30,15.3,0,219,52,672
2013,4,27,18,30,12,0,36,20,275
2013,4,27,19,30,10.200000000000001,0,0,0,0
2013,4,27,20,30,8.6,0,0,0,0
2013,4,27,21,30,7.2,0,0,0,0
2013,4,27,22,30,6.4,0,0,0,0
2013,4,27,23,30,5.9,0,0,0,0
2013,4,28,0,30,5.6000000000000005,0,0,0,0
2013,4,28,1,30,5.5,0,0,0,0
2013,4,28,2,30,5.4,0,0,0,0
2013,4,28,3,30,5.4,0,0,0,0
2013,4,28,4,30,5.9,0,0,0,0
2013,4,28,5,30,8.5,0,44,23,304
2013,4,28,6,30,12.8,3,233,54,685
2013,4,28,7,30,16.3,1,444,73,828
2013,4,28,8,30,18.8,0,644,87,903
2013,4,28,9,30,20.5,0,806,99,939
2013,4,28,10,30,21.900000000000002,0,919,107,957
2013,4,28,11,30,22.8,0,982,104,978
2013,4,28,12,30,23.3,0,977,105,973
2013,4,28,13,30,23.3,0,912,104,957
2013,4,28,14,30,22.900000000000002,0,794,94,937
2013,4,28,15,30,22.1,0,626,86,889
2013,4,28,16,30,21.6,0,427,74,803
2013,4,28,17,30,17.8,3,179,77,404
2013,4,28,18,30,14.5,4,23,20,41
2013,4,28,19,30,12.5,4,0,0,0
2013,4,28,20,30,11.200000000000001,7,0,0,0
2013,4,28,21,30,10.200000000000001,6,0,0,0
2013,4,28,22,30,9.8,6,0,0,0
2013,4,28,23,30,9.600000000000001,7,0,0,0
2013,4,29,0,30,9,6,0,0,0
2013,4,29,1,30,8.200000000000001,7,0,0,0
2013,4,29,2,30,7.300000000000001,0,0,0,0
2013,4,29,3,30,6.4,0,0,0,0
2013,4,29,4,30,6.300000000000001,0,0,0,0
2013,4,29,5,30,8.9,0,46,23,318
2013,4,29,6,30,13.100000000000001,0,237,52,699
2013,4,29,7,30,16.7,1,452,67,851
2013,4,29,8,30,18.8,7,644,92,891
2013,4,29,9,30,20,7,638,325,415
2013,4,29,10,30,21.1,6,472,415,67
2013,4,29,11,30,22.400000000000002,2,966,234,813
2013,4,29,12,30,23.5,2,960,242,799
2013,4,29,13,30,23.900000000000002,6,610,446,194
2013,4,29,14,30,23.700000000000003,6,425,363,83
2013,4,29,15,30,23,6,280,254,41
2013,4,29,16,30,22.6,7,253,195,131
2013,4,29,17,30,18.5,6,122,99,87
2013,4,29,18,30,14.8,6,28,21,112
2013,4,29,19,30,12.700000000000001,7,0,0,0
2013,4,29,20,30,11.700000000000001,7,0,0,0
2013,4,29,21,30,10.8,6,0,0,0
2013,4,29,22,30,9.9,7,0,0,0
2013,4,29,23,30,9,7,0,0,0
2013,4,30,0,30,8.200000000000001,6,0,0,0
2013,4,30,1,30,7.6000000000000005,4,0,0,0
2013,4,30,2,30,6.800000000000001,4,0,0,0
2013,4,30,3,30,6,4,0,0,0
2013,4,30,4,30,5.800000000000001,4,0,0,0
2013,4,30,5,30,7.300000000000001,4,28,25,38
2013,4,30,6,30,9.9,4,230,62,625
2013,4,30,7,30,12.100000000000001,1,439,83,783
2013,4,30,8,30,14.4,4,596,159,702
2013,4,30,9,30,16.6,4,709,304,533
2013,4,30,10,30,18.2,7,529,440,104
2013,4,30,11,30,18.7,7,573,474,109
2013,4,30,12,30,18.2,7,381,357,27
2013,4,30,13,30,17.8,6,550,443,126
2013,4,30,14,30,17.6,4,319,297,29
2013,4,30,15,30,17.2,7,38,38,0
2013,4,30,16,30,16.900000000000002,7,298,190,243
2013,4,30,17,30,13.8,7,137,101,140
2013,4,30,18,30,10.5,7,18,18,0
2013,4,30,19,30,8.1,7,0,0,0
2013,4,30,20,30,6.4,4,0,0,0
2013,4,30,21,30,4.4,4,0,0,0
2013,4,30,22,30,2.5,4,0,0,0
2013,4,30,23,30,1.1,4,0,0,0
2013,5,1,0,30,-0.1,4,0,0,0
2013,5,1,1,30,-0.8,4,0,0,0
2013,5,1,2,30,-1.3,4,0,0,0
2013,5,1,3,30,-1.7000000000000002,4,0,0,0
2013,5,1,4,30,-1.9000000000000001,7,0,0,0
2013,5,1,5,30,-1.3,7,15,15,0
2013,5,1,6,30,0.2,7,28,28,0
2013,5,1,7,30,1.7000000000000002,7,35,35,0
2013,5,1,8,30,2.9000000000000004,4,84,84,0
2013,5,1,9,30,3.5,4,131,127,4
2013,5,1,10,30,3.8000000000000003,4,170,161,10
2013,5,1,11,30,3.6,4,180,170,12
2013,5,1,12,30,2.9000000000000004,4,347,327,22
2013,5,1,13,30,1.7000000000000002,7,435,393,50
2013,5,1,14,30,0.30000000000000004,7,352,322,40
2013,5,1,15,30,-1,7,149,146,5
2013,5,1,16,30,-1.6,7,34,34,0
2013,5,1,17,30,-3.2,7,46,46,0
2013,5,1,18,30,-4.4,7,18,18,0
2013,5,1,19,30,-5.300000000000001,4,0,0,0
2013,5,1,20,30,-5.7,7,0,0,0
2013,5,1,21,30,-5.9,7,0,0,0
2013,5,1,22,30,-6.1000000000000005,4,0,0,0
2013,5,1,23,30,-6.300000000000001,4,0,0,0
2013,5,2,0,30,-6.6000000000000005,4,0,0,0
2013,5,2,1,30,-6.6000000000000005,4,0,0,0
2013,5,2,2,30,-6.6000000000000005,1,0,0,0
2013,5,2,3,30,-6.800000000000001,0,0,0,0
2013,5,2,4,30,-6.9,0,0,0,0
2013,5,2,5,30,-5.7,4,21,21,0
2013,5,2,6,30,-3,1,258,72,675
2013,5,2,7,30,-0.7000000000000001,0,484,95,842
2013,5,2,8,30,0.7000000000000001,0,695,111,930
2013,5,2,9,30,1.8,0,869,123,977
2013,5,2,10,30,2.8000000000000003,0,993,130,1005
2013,5,2,11,30,3.6,1,1055,150,997
2013,5,2,12,30,4.4,4,637,482,172
2013,5,2,13,30,5.1000000000000005,1,983,158,967
2013,5,2,14,30,5.4,0,849,135,946
2013,5,2,15,30,5.4,1,675,113,910
2013,5,2,16,30,5.300000000000001,0,464,94,823
2013,5,2,17,30,3.2,0,233,61,655
2013,5,2,18,30,1,0,45,27,256
2013,5,2,19,30,-0.4,0,0,0,0
2013,5,2,20,30,-1.9000000000000001,0,0,0,0
2013,5,2,21,30,-3.2,0,0,0,0
2013,5,2,22,30,-3.8000000000000003,0,0,0,0
2013,5,2,23,30,-4.1000000000000005,0,0,0,0
2013,5,3,0,30,-4.3,0,0,0,0
2013,5,3,1,30,-4.3,1,0,0,0
2013,5,3,2,30,-4.3,0,0,0,0
2013,5,3,3,30,-4.3,0,0,0,0
2013,5,3,4,30,-3.7,0,0,0,0
2013,5,3,5,30,-0.6000000000000001,0,60,29,353
2013,5,3,6,30,3.9000000000000004,0,255,59,703
2013,5,3,7,30,7.300000000000001,0,471,76,849
2013,5,3,8,30,9.4,0,673,87,928
2013,5,3,9,30,11,0,834,96,964
2013,5,3,10,30,12.4,0,952,101,989
2013,5,3,11,30,13.600000000000001,0,1009,101,999
2013,5,3,12,30,14.5,0,1004,106,990
2013,5,3,13,30,14.9,7,878,260,723
2013,5,3,14,30,14.600000000000001,7,653,319,441
2013,5,3,15,30,13.8,7,519,234,460
2013,5,3,16,30,13.3,7,331,180,334
2013,5,3,17,30,10.100000000000001,4,156,101,206
2013,5,3,18,30,7,4,29,25,54
2013,5,3,19,30,5.1000000000000005,7,0,0,0
2013,5,3,20,30,4.4,4,0,0,0
2013,5,3,21,30,3.7,0,0,0,0
2013,5,3,22,30,3.1,0,0,0,0
2013,5,3,23,30,2.6,4,0,0,0
2013,5,4,0,30,2.4000000000000004,4,0,0,0
2013,5,4,1,30,2,1,0,0,0
2013,5,4,2,30,1.3,1,0,0,0
2013,5,4,3,30,0.30000000000000004,0,0,0,0
2013,5,4,4,30,0,0,0,0,0
2013,5,4,5,30,2.1,4,38,31,83
2013,5,4,6,30,5.7,4,211,82,455
2013,5,4,7,30,8.6,4,371,168,434
2013,5,4,8,30,10.8,4,531,241,458
2013,5,4,9,30,12.3,0,829,94,956
2013,5,4,10,30,13.4,0,944,104,973
2013,5,4,11,30,14,0,1005,105,988
2013,5,4,12,30,14.100000000000001,7,938,308,692
2013,5,4,13,30,14,4,746,399,404
2013,5,4,14,30,13.4,4,451,375,99
2013,5,4,15,30,12.5,4,137,135,3
2013,5,4,16,30,12,4,102,102,0
2013,5,4,17,30,9.5,7,155,103,193
2013,5,4,18,30,7.300000000000001,4,23,23,0
2013,5,4,19,30,5.5,4,0,0,0
2013,5,4,20,30,4.5,1,0,0,0
2013,5,4,21,30,3.9000000000000004,7,0,0,0
2013,5,4,22,30,3.3000000000000003,4,0,0,0
2013,5,4,23,30,3,4,0,0,0
2013,5,5,0,30,2.7,4,0,0,0
2013,5,5,1,30,2.2,7,0,0,0
2013,5,5,2,30,1.6,4,0,0,0
2013,5,5,3,30,0.9,4,0,0,0
2013,5,5,4,30,0.7000000000000001,7,0,0,0
2013,5,5,5,30,2.3000000000000003,7,37,32,55
2013,5,5,6,30,5.2,7,152,114,134
2013,5,5,7,30,8,7,360,181,381
2013,5,5,8,30,10.100000000000001,7,249,234,23
2013,5,5,9,30,11.5,6,418,365,69
2013,5,5,10,30,12.5,6,653,450,234
2013,5,5,11,30,13.200000000000001,6,626,487,152
2013,5,5,12,30,13.600000000000001,6,777,437,373
2013,5,5,13,30,13.9,6,561,448,131
2013,5,5,14,30,13.9,7,493,386,141
2013,5,5,15,30,13.3,7,323,281,68
2013,5,5,16,30,12.9,7,262,202,132
2013,5,5,17,30,10.100000000000001,7,128,106,81
2013,5,5,18,30,7.9,4,32,27,64
2013,5,5,19,30,6.800000000000001,7,0,0,0
2013,5,5,20,30,6.4,4,0,0,0
2013,5,5,21,30,5.9,6,0,0,0
2013,5,5,22,30,5.5,7,0,0,0
2013,5,5,23,30,5.2,4,0,0,0
2013,5,6,0,30,5,7,0,0,0
2013,5,6,1,30,4.800000000000001,7,0,0,0
2013,5,6,2,30,4.3,7,0,0,0
2013,5,6,3,30,3.9000000000000004,4,0,0,0
2013,5,6,4,30,4.2,4,0,0,0
2013,5,6,5,30,5.9,4,18,18,0
2013,5,6,6,30,8.4,4,141,115,91
2013,5,6,7,30,10.700000000000001,4,362,183,379
2013,5,6,8,30,12.700000000000001,0,639,131,795
2013,5,6,9,30,14.100000000000001,4,632,354,360
2013,5,6,10,30,14.9,7,684,442,279
2013,5,6,11,30,15.200000000000001,4,714,480,256
2013,5,6,12,30,15.3,1,967,167,876
2013,5,6,13,30,15,4,775,415,418
2013,5,6,14,30,14.5,6,321,300,28
2013,5,6,15,30,14,6,164,160,7
2013,5,6,16,30,13.700000000000001,6,252,202,109
2013,5,6,17,30,11.8,6,126,107,73
2013,5,6,18,30,10.3,6,20,20,0
2013,5,6,19,30,9.3,7,0,0,0
2013,5,6,20,30,8.5,4,0,0,0
2013,5,6,21,30,7.5,4,0,0,0
2013,5,6,22,30,6.6000000000000005,0,0,0,0
2013,5,6,23,30,6.2,1,0,0,0
2013,5,7,0,30,6.1000000000000005,4,0,0,0
2013,5,7,1,30,5.9,4,0,0,0
2013,5,7,2,30,5.800000000000001,7,0,0,0
2013,5,7,3,30,5.800000000000001,6,0,0,0
2013,5,7,4,30,6,4,0,0,0
2013,5,7,5,30,7.300000000000001,4,36,34,26
2013,5,7,6,30,9.5,4,50,50,0
2013,5,7,7,30,11.9,4,294,212,172
2013,5,7,8,30,14,1,654,112,846
2013,5,7,9,30,15.700000000000001,3,551,395,202
2013,5,7,10,30,16.900000000000002,4,557,453,120
2013,5,7,11,30,17.8,0,999,106,974
2013,5,7,12,30,18.1,4,773,440,364
2013,5,7,13,30,18,7,786,419,425
2013,5,7,14,30,17.400000000000002,4,669,325,449
2013,5,7,15,30,16,7,154,150,6
2013,5,7,16,30,15,7,32,32,0
2013,5,7,17,30,11.3,6,26,26,0
2013,5,7,18,30,9.1,9,18,18,0
2013,5,7,19,30,7.6000000000000005,6,0,0,0
2013,5,7,20,30,7,4,0,0,0
2013,5,7,21,30,6.6000000000000005,7,0,0,0
2013,5,7,22,30,6.2,7,0,0,0
2013,5,7,23,30,5.800000000000001,1,0,0,0
2013,5,8,0,30,5.5,0,0,0,0
2013,5,8,1,30,5.4,4,0,0,0
2013,5,8,2,30,5.300000000000001,0,0,0,0
2013,5,8,3,30,5.2,7,0,0,0
2013,5,8,4,30,5.800000000000001,6,0,0,0
2013,5,8,5,30,7.2,6,33,33,0
2013,5,8,6,30,9.200000000000001,7,199,103,327
2013,5,8,7,30,10.8,6,174,166,16
2013,5,8,8,30,11.4,6,29,29,0
2013,5,8,9,30,11.200000000000001,7,46,46,0
2013,5,8,10,30,10.9,7,799,425,429
2013,5,8,11,30,11.100000000000001,4,747,465,308
2013,5,8,12,30,11.3,6,746,462,311
2013,5,8,13,30,11.100000000000001,6,311,294,20
2013,5,8,14,30,10.5,6,68,68,0
2013,5,8,15,30,9.600000000000001,6,47,47,0
2013,5,8,16,30,9.1,6,22,22,0
2013,5,8,17,30,7.2,6,16,16,0
2013,5,8,18,30,6.2,6,8,8,0
2013,5,8,19,30,5.7,6,0,0,0
2013,5,8,20,30,5.6000000000000005,6,0,0,0
2013,5,8,21,30,5.6000000000000005,6,0,0,0
2013,5,8,22,30,5.6000000000000005,6,0,0,0
2013,5,8,23,30,5.6000000000000005,7,0,0,0
2013,5,9,0,30,5.6000000000000005,7,0,0,0
2013,5,9,1,30,5.6000000000000005,7,0,0,0
2013,5,9,2,30,5.6000000000000005,7,0,0,0
2013,5,9,3,30,5.5,7,0,0,0
2013,5,9,4,30,5.5,7,0,0,0
2013,5,9,5,30,5.800000000000001,6,30,30,0
2013,5,9,6,30,6.6000000000000005,6,31,31,0
2013,5,9,7,30,7.6000000000000005,7,31,31,0
2013,5,9,8,30,8.6,7,456,308,229
2013,5,9,9,30,9.4,4,160,153,9
2013,5,9,10,30,10.100000000000001,7,766,415,402
2013,5,9,11,30,10.8,4,547,469,85
2013,5,9,12,30,11.200000000000001,7,442,406,39
2013,5,9,13,30,11.200000000000001,7,438,396,48
2013,5,9,14,30,10.8,7,74,74,0
2013,5,9,15,30,10.3,7,144,141,5
2013,5,9,16,30,10.100000000000001,4,358,176,390
2013,5,9,17,30,8.6,4,171,106,230
2013,5,9,18,30,7.2,1,54,35,214
2013,5,9,19,30,6,0,0,0,0
2013,5,9,20,30,5.300000000000001,0,0,0,0
2013,5,9,21,30,4.9,0,0,0,0
2013,5,9,22,30,4.6000000000000005,0,0,0,0
2013,5,9,23,30,4.4,4,0,0,0
2013,5,10,0,30,4.2,0,0,0,0
2013,5,10,1,30,4.1000000000000005,0,0,0,0
2013,5,10,2,30,3.6,0,0,0,0
2013,5,10,3,30,2.7,0,0,0,0
2013,5,10,4,30,2.6,4,0,0,0
2013,5,10,5,30,4.800000000000001,4,26,26,0
2013,5,10,6,30,8.4,4,92,92,0
2013,5,10,7,30,11,1,468,90,781
2013,5,10,8,30,12.5,0,663,103,863
2013,5,10,9,30,13.5,0,822,117,903
2013,5,10,10,30,14.200000000000001,0,932,127,920
2013,5,10,11,30,14.700000000000001,7,797,449,377
2013,5,10,12,30,15,7,241,226,16
2013,5,10,13,30,15.3,7,769,413,410
2013,5,10,14,30,15.4,7,710,315,513
2013,5,10,15,30,15.3,7,610,154,720
2013,5,10,16,30,15.100000000000001,1,450,90,769
2013,5,10,17,30,13.100000000000001,3,186,101,302
2013,5,10,18,30,11.3,0,58,34,253
2013,5,10,19,30,10.200000000000001,1,0,0,0
2013,5,10,20,30,9.200000000000001,0,0,0,0
2013,5,10,21,30,8.200000000000001,1,0,0,0
2013,5,10,22,30,7.2,0,0,0,0
2013,5,10,23,30,6,0,0,0,0
2013,5,11,0,30,5,0,0,0,0
2013,5,11,1,30,4.4,0,0,0,0
2013,5,11,2,30,3.9000000000000004,4,0,0,0
2013,5,11,3,30,3.5,0,0,0,0
2013,5,11,4,30,4.1000000000000005,0,0,0,0
2013,5,11,5,30,6.4,0,75,39,318
2013,5,11,6,30,9.200000000000001,0,264,76,621
2013,5,11,7,30,11.8,0,474,93,785
2013,5,11,8,30,14.200000000000001,0,671,100,879
2013,5,11,9,30,16,0,831,107,923
2013,5,11,10,30,17.1,0,944,117,943
2013,5,11,11,30,17.6,0,1003,108,969
2013,5,11,12,30,17.5,7,395,369,28
2013,5,11,13,30,17,7,201,189,13
2013,5,11,14,30,16.2,7,578,384,251
2013,5,11,15,30,15.3,7,23,23,0
2013,5,11,16,30,15,0,451,84,781
2013,5,11,17,30,13.4,3,161,112,172
2013,5,11,18,30,11.100000000000001,7,44,33,116
2013,5,11,19,30,9,1,0,0,0
2013,5,11,20,30,7.9,0,0,0,0
2013,5,11,21,30,7.800000000000001,7,0,0,0
2013,5,11,22,30,7.9,7,0,0,0
2013,5,11,23,30,8.3,7,0,0,0
2013,5,12,0,30,8.5,7,0,0,0
2013,5,12,1,30,8.1,4,0,0,0
2013,5,12,2,30,7.800000000000001,4,0,0,0
2013,5,12,3,30,7.7,4,0,0,0
2013,5,12,4,30,8,0,0,0,0
2013,5,12,5,30,10.100000000000001,0,78,36,368
2013,5,12,6,30,13.700000000000001,0,270,63,676
2013,5,12,7,30,16.7,2,377,187,387
2013,5,12,8,30,18.6,0,674,85,903
2013,5,12,9,30,20,0,836,89,951
2013,5,12,10,30,21.200000000000003,1,950,93,975
2013,5,12,11,30,22.1,2,644,494,162
2013,5,12,12,30,22.6,0,1000,100,975
2013,5,12,13,30,22.900000000000002,2,912,232,781
2013,5,12,14,30,22.700000000000003,7,678,330,450
2013,5,12,15,30,22,3,555,226,515
2013,5,12,16,30,21.400000000000002,8,328,200,270
2013,5,12,17,30,18.6,8,165,113,178
2013,5,12,18,30,16.1,3,43,34,94
2013,5,12,19,30,14,1,0,0,0
2013,5,12,20,30,12.5,1,0,0,0
2013,5,12,21,30,11.8,0,0,0,0
2013,5,12,22,30,11.600000000000001,0,0,0,0
2013,5,12,23,30,11.8,0,0,0,0
2013,5,13,0,30,11.8,0,0,0,0
2013,5,13,1,30,11.700000000000001,0,0,0,0
2013,5,13,2,30,11.5,7,0,0,0
2013,5,13,3,30,11.3,7,0,0,0
2013,5,13,4,30,11.600000000000001,7,0,0,0
2013,5,13,5,30,13.9,7,66,38,243
2013,5,13,6,30,17.6,4,238,85,498
2013,5,13,7,30,21.1,4,432,123,631
2013,5,13,8,30,23.400000000000002,4,602,208,602
2013,5,13,9,30,24.6,3,655,346,392
2013,5,13,10,30,25.200000000000003,4,651,460,217
2013,5,13,11,30,25.6,4,606,490,125
2013,5,13,12,30,25.5,8,748,471,300
2013,5,13,13,30,25.1,4,673,449,256
2013,5,13,14,30,24.6,7,307,288,24
2013,5,13,15,30,24,8,527,253,428
2013,5,13,16,30,23.700000000000003,8,394,146,524
2013,5,13,17,30,20.700000000000003,4,162,115,163
2013,5,13,18,30,17.6,7,49,34,143
2013,5,13,19,30,15.3,4,0,0,0
2013,5,13,20,30,14.100000000000001,3,0,0,0
2013,5,13,21,30,13.3,4,0,0,0
2013,5,13,22,30,12.8,4,0,0,0
2013,5,13,23,30,12.5,7,0,0,0
2013,5,14,0,30,12.200000000000001,3,0,0,0
2013,5,14,1,30,11.9,1,0,0,0
2013,5,14,2,30,11.600000000000001,3,0,0,0
2013,5,14,3,30,11.200000000000001,3,0,0,0
2013,5,14,4,30,11.8,4,0,0,0
2013,5,14,5,30,15,4,61,41,165
2013,5,14,6,30,19.3,1,274,61,686
2013,5,14,7,30,22.6,0,479,78,814
2013,5,14,8,30,24.8,0,671,87,891
2013,5,14,9,30,26,0,830,94,934
2013,5,14,10,30,26.8,3,598,464,152
2013,5,14,11,30,27.200000000000003,7,323,305,20
2013,5,14,12,30,27,7,194,182,13
2013,5,14,13,30,26.200000000000003,7,288,272,18
2013,5,14,14,30,25,7,520,396,159
2013,5,14,15,30,23.3,4,466,301,257
2013,5,14,16,30,22.3,7,207,189,39
2013,5,14,17,30,18.5,7,73,73,0
2013,5,14,18,30,16,7,28,28,0
2013,5,14,19,30,14.4,7,0,0,0
2013,5,14,20,30,13.9,7,0,0,0
2013,5,14,21,30,13.9,7,0,0,0
2013,5,14,22,30,13.700000000000001,4,0,0,0
2013,5,14,23,30,13.4,0,0,0,0
2013,5,15,0,30,13.100000000000001,1,0,0,0
2013,5,15,1,30,12.9,3,0,0,0
2013,5,15,2,30,12.5,7,0,0,0
2013,5,15,3,30,12.100000000000001,7,0,0,0
2013,5,15,4,30,12.4,7,0,0,0
2013,5,15,5,30,14.3,4,56,43,102
2013,5,15,6,30,17,7,21,21,0
2013,5,15,7,30,19.200000000000003,4,305,222,167
2013,5,15,8,30,20.5,3,592,227,553
2013,5,15,9,30,20.900000000000002,7,713,343,467
2013,5,15,10,30,20.900000000000002,4,548,455,106
2013,5,15,11,30,20.6,7,856,489,394
2013,5,15,12,30,20.200000000000003,7,884,468,448
2013,5,15,13,30,19.6,4,689,447,276
2013,5,15,14,30,18.6,6,47,47,0
2013,5,15,15,30,17.3,6,184,178,10
2013,5,15,16,30,16.6,6,23,23,0
2013,5,15,17,30,14.200000000000001,6,78,78,0
2013,5,15,18,30,12.5,6,33,33,0
2013,5,15,19,30,11.3,7,0,0,0
2013,5,15,20,30,10.9,6,0,0,0
2013,5,15,21,30,10.600000000000001,6,0,0,0
2013,5,15,22,30,10.4,7,0,0,0
2013,5,15,23,30,10,7,0,0,0
2013,5,16,0,30,9.4,7,0,0,0
2013,5,16,1,30,8.700000000000001,1,0,0,0
2013,5,16,2,30,8.1,1,0,0,0
2013,5,16,3,30,7.6000000000000005,1,0,0,0
2013,5,16,4,30,8.200000000000001,1,0,0,0
2013,5,16,5,30,11,4,60,44,128
2013,5,16,6,30,15,3,213,113,317
2013,5,16,7,30,18.5,0,496,74,850
2013,5,16,8,30,21,0,690,84,919
2013,5,16,9,30,22.700000000000003,0,851,92,959
2013,5,16,10,30,24.1,3,485,429,64
2013,5,16,11,30,25,4,589,488,108
2013,5,16,12,30,25.400000000000002,4,144,137,8
2013,5,16,13,30,25.200000000000003,3,886,309,658
2013,5,16,14,30,24.6,4,37,37,0
2013,5,16,15,30,23.8,4,328,288,61
2013,5,16,16,30,23.5,4,312,213,206
2013,5,16,17,30,21.1,3,195,109,289
2013,5,16,18,30,18.6,0,75,31,395
2013,5,16,19,30,16.5,0,0,0,0
2013,5,16,20,30,14.600000000000001,3,0,0,0
2013,5,16,21,30,13.200000000000001,4,0,0,0
2013,5,16,22,30,12.100000000000001,0,0,0,0
2013,5,16,23,30,11.100000000000001,0,0,0,0
2013,5,17,0,30,10.200000000000001,0,0,0,0
2013,5,17,1,30,9.4,0,0,0,0
2013,5,17,2,30,8.8,0,0,0,0
2013,5,17,3,30,8.6,0,0,0,0
2013,5,17,4,30,9.5,4,0,0,0
2013,5,17,5,30,12.3,1,91,37,418
2013,5,17,6,30,16.2,0,289,63,712
2013,5,17,7,30,20.200000000000003,0,500,79,844
2013,5,17,8,30,23.200000000000003,0,696,88,919
2013,5,17,9,30,24.8,0,858,93,965
2013,5,17,10,30,26,0,973,96,990
2013,5,17,11,30,26.900000000000002,0,1032,95,1004
2013,5,17,12,30,27.400000000000002,0,1025,95,999
2013,5,17,13,30,27.6,0,961,94,986
2013,5,17,14,30,27.400000000000002,1,843,89,962
2013,5,17,15,30,26.700000000000003,8,475,304,264
2013,5,17,16,30,26.200000000000003,7,326,210,240
2013,5,17,17,30,22.400000000000002,7,174,119,184
2013,5,17,18,30,18.2,7,62,36,228
2013,5,17,19,30,15.200000000000001,0,0,0,0
2013,5,17,20,30,13.8,0,0,0,0
2013,5,17,21,30,12.600000000000001,0,0,0,0
2013,5,17,22,30,11.4,0,0,0,0
2013,5,17,23,30,10.3,0,0,0,0
2013,5,18,0,30,9.4,0,0,0,0
2013,5,18,1,30,8.700000000000001,1,0,0,0
2013,5,18,2,30,8.3,7,0,0,0
2013,5,18,3,30,8.1,7,0,0,0
2013,5,18,4,30,8.6,4,0,0,0
2013,5,18,5,30,10.700000000000001,7,59,46,97
2013,5,18,6,30,13.5,6,13,13,0
2013,5,18,7,30,16.2,6,243,212,62
2013,5,18,8,30,18.2,6,481,314,252
